Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
31,212;9,94700;9,94;5,36;;0, 9,9470E+00,2, 1,3652E+00,5, 1,0000E+03
32,212;9,93780;9,95;5,36;;0, 9,9378E+00,2, 1,3652E+00,5, 1,0000E+03
33,215;9,93480;9,95;5,36;;0, 9,9348E+00,2, 1,3652E+00,5, 1,0000E+03
34,225;9,90300;9,98;5,36;;0, 9,9030E+00,2, 1,3652E+00,5, 1,0000E+03
35,233;9,89620;9,99;5,36;;0, 9,8962E+00,2, 1,3652E+00,5, 1,0000E+03
36,234;9,89320;9,99;5,36;;0, 9,8932E+00,2, 1,3652E+00,5, 1,0000E+03
37,237;9,89590;9,99;5,36;;0, 9,8959E+00,2, 1,3652E+00,5, 1,0000E+03
38,238;9,89700;9,99;5,36;;0, 9,8970E+00,2, 1,3652E+00,5, 1,0000E+03
39,240;9,86900;10,00;5,36;;0, 9,8690E+00,2, 1,3652E+00,5, 1,0000E+03
40,241;9,85360;10,00;5,36;;0, 9,8536E+00,2, 1,3652E+00,5, 1,0000E+03
41,249;9,85570;10,00;5,36;;0, 9,8557E+00,2, 1,3652E+00,5, 1,0000E+03
42,258;9,85540;10,00;5,36;;0, 9,8554E+00,2, 1,3652E+00,5, 1,0000E+03
43,266;9,85750;10,00;5,36;;0, 9,8575E+00,2, 1,3652E+00,5, 1,0000E+03
44,276;9,85480;10,00;5,36;;0, 9,8548E+00,2, 1,3652E+00,5, 1,0000E+03
45,277;9,85670;10,00;5,36;;0, 9,8567E+00,2, 1,3652E+00,5, 1,0000E+03
46,282;9,85500;10,00;5,36;;0, 9,8550E+00,2, 1,3652E+00,5, 1,0000E+03
47,291;9,85570;10,00;5,36;;0, 9,8557E+00,2, 1,3652E+00,5, 1,0000E+03
48,294;9,85340;10,00;5,36;;0, 9,8534E+00,2, 1,3652E+00,5, 1,0000E+03
49,303;9,83840;10,00;5,36;;0, 9,8384E+00,2, 1,3652E+00,5, 1,0000E+03
50,304;9,83190;10,00;5,36;;0, 9,8319E+00,2, 1,3652E+00,5, 1,0000E+03
51,311;9,81370;10,00;5,36;;0, 9,8137E+00,2, 1,3652E+00,5, 1,0000E+03
52,319;9,80640;10,00;5,36;;0, 9,8064E+00,2, 1,3652E+00,5, 1,0000E+03
53,329;9,80540;10,00;5,36;;0, 9,8054E+00,2, 1,3652E+00,5, 1,0000E+03
54,338;9,80600;10,00;5,36;;0, 9,8060E+00,2, 1,3652E+00,5, 1,0000E+03
55,348;9,80920;10,00;5,36;;0, 9,8092E+00,2, 1,3652E+00,5, 1,0000E+03
56,356;9,81100;10,00;5,36;;0, 9,8110E+00,2, 1,3652E+00,5, 1,0000E+03
57,366;9,80890;10,00;5,36;;0, 9,8089E+00,2, 1,3652E+00,5, 1,0000E+03
58,375;9,80930;10,00;5,36;;0, 9,8093E+00,2, 1,3652E+00,5, 1,0000E+03
59,375;9,81130;10,00;5,36;;0, 9,8113E+00,2, 1,3652E+00,5, 1,0000E+03
60,381;9,81280;10,00;5,36;;0, 9,8128E+00,2, 1,3652E+00,5, 1,0000E+03
61,382;9,81080;10,00;5,36;;0, 9,8108E+00,2, 1,3652E+00,5, 1,0000E+03
62,393;9,81020;10,00;5,36;;0, 9,8102E+00,2, 1,3652E+00,5, 1,0000E+03
63,393;9,81110;10,00;5,36;;0, 9,8111E+00,2, 1,3652E+00,5, 1,0000E+03
64,403;9,80570;10,00;5,36;;0, 9,8057E+00,2, 1,3652E+00,5, 1,0000E+03
65,410;9,79050;10,00;5,36;;0, 9,7905E+00,2, 1,3652E+00,5, 1,0000E+03
66,420;9,80980;10,00;5,36;;0, 9,8098E+00,2, 1,3652E+00,5, 1,0000E+03
67,430;9,80860;10,00;5,36;;0, 9,8086E+00,2, 1,3652E+00,5, 1,0000E+03
68,430;9,80980;10,00;5,36;;0, 9,8098E+00,2, 1,3652E+00,5, 1,0000E+03
69,431;9,77350;10,00;5,36;;0, 9,7735E+00,2, 1,3652E+00,5, 1,0000E+03
70,441;9,76790;10,00;5,36;;0, 9,7679E+00,2, 1,3652E+00,5, 1,0000E+03
71,448;9,78830;10,00;5,36;;0, 9,7883E+00,2, 1,3652E+00,5, 1,0000E+03
72,454;9,80300;10,00;5,36;;0, 9,8030E+00,2, 1,3652E+00,5, 1,0000E+03
73,463;9,77410;10,00;5,36;;0, 9,7741E+00,2, 1,3652E+00,5, 1,0000E+03
74,471;9,77390;10,00;5,36;;0, 9,7739E+00,2, 1,3652E+00,5, 1,0000E+03
75,473;9,76400;10,00;5,36;;0, 9,7640E+00,2, 1,3652E+00,5, 1,0000E+03
76,483;9,76490;10,00;5,36;;0, 9,7649E+00,2, 1,3652E+00,5, 1,0000E+03
77,487;9,76390;10,00;5,36;;0, 9,7639E+00,2, 1,3652E+00,5, 1,0000E+03
78,495;9,76300;10,00;5,36;;0, 9,7630E+00,2, 1,3652E+00,5, 1,0000E+03
79,496;9,76500;10,00;5,36;;0, 9,7650E+00,2, 1,3652E+00,5, 1,0000E+03
80,499;9,75410;10,00;5,36;;0, 9,7541E+00,2, 1,3652E+00,5, 1,0000E+03
81,509;9,72940;10,00;5,36;;0, 9,7294E+00,2, 1,3652E+00,5, 1,0000E+03
82,510;9,76230;10,00;5,36;;0, 9,7623E+00,2, 1,3652E+00,5, 1,0000E+03
83,515;9,76780;10,00;5,36;;0, 9,7678E+00,2, 1,3652E+00,5, 1,0000E+03
84,524;9,76730;10,00;5,36;;0, 9,7673E+00,2, 1,3652E+00,5, 1,0000E+03
85,533;9,77230;10,00;5,36;;0, 9,7723E+00,2, 1,3652E+00,5, 1,0000E+03
86,542;9,76940;10,00;5,36;;0, 9,7694E+00,2, 1,3652E+00,5, 1,0000E+03
87,549;9,75240;10,00;5,36;;0, 9,7524E+00,2, 1,3652E+00,5, 1,0000E+03
88,557;9,75930;10,00;5,36;;0, 9,7593E+00,2, 1,3652E+00,5, 1,0000E+03
89,562;9,76560;10,00;5,36;;0, 9,7656E+00,2, 1,3652E+00,5, 1,0000E+03
90,570;9,77170;10,00;5,36;;0, 9,7717E+00,2, 1,3652E+00,5, 1,0000E+03
91,578;9,75940;10,00;5,36;;0, 9,7594E+00,2, 1,3652E+00,5, 1,0000E+03
92,586;9,73450;10,00;5,36;;0, 9,7345E+00,2, 1,3652E+00,5, 1,0000E+03
93,594;9,72810;10,00;5,36;;0, 9,7281E+00,2, 1,3652E+00,5, 1,0000E+03
94,602;9,72940;10,00;5,36;;0, 9,7294E+00,2, 1,3652E+00,5, 1,0000E+03
95,609;9,73590;10,00;5,36;;0, 9,7359E+00,2, 1,3652E+00,5, 1,0000E+03
96,619;9,72520;10,00;5,36;;0, 9,7252E+00,2, 1,3652E+00,5, 1,0000E+03
97,627;9,72570;10,00;5,36;;0, 9,7257E+00,2, 1,3652E+00,5, 1,0000E+03
98,629;9,73800;10,00;5,36;;0, 9,7380E+00,2, 1,3652E+00,5, 1,0000E+03
99,629;9,72250;10,00;5,36;;0, 9,7225E+00,2, 1,3652E+00,5, 1,0000E+03
100,639;9,76080;10,00;5,36;;0, 9,7608E+00,2, 1,3652E+00,5, 1,0000E+03
101,645;9,79560;10,00;5,36;;0, 9,7956E+00,2, 1,3652E+00,5, 1,0000E+03
102,651;9,84350;10,00;5,36;;0, 9,8435E+00,2, 1,3652E+00,5, 1,0000E+03
103,655;9,85640;10,00;5,36;;0, 9,8564E+00,2, 1,3652E+00,5, 1,0000E+03
104,660;9,88820;10,00;5,36;;0, 9,8882E+00,2, 1,3652E+00,5, 1,0000E+03
105,667;9,89170;9,99;5,36;;0, 9,8917E+00,2, 1,3652E+00,5, 1,0000E+03
106,675;9,89430;9,99;5,36;;0, 9,8943E+00,2, 1,3652E+00,5, 1,0000E+03
107,684;9,90920;9,98;5,36;;0, 9,9092E+00,2, 1,3652E+00,5, 1,0000E+03
108,686;9,91340;9,97;5,36;;0, 9,9134E+00,2, 1,3652E+00,5, 1,0000E+03
109,693;9,92950;9,96;5,36;;0, 9,9295E+00,2, 1,3652E+00,5, 1,0000E+03
110,702;9,94080;9,94;5,36;;0, 9,9408E+00,2, 1,3652E+00,5, 1,0000E+03
111,702;9,94060;9,94;5,36;;0, 9,9406E+00,2, 1,3652E+00,5, 1,0000E+03
112,711;9,94120;9,94;5,36;;0, 9,9412E+00,2, 1,3652E+00,5, 1,0000E+03
113,721;9,93790;9,95;5,36;;0, 9,9379E+00,2, 1,3652E+00,5, 1,0000E+03
114,728;9,94010;9,95;5,36;;0, 9,9401E+00,2, 1,3652E+00,5, 1,0000E+03
115,729;9,94290;9,94;5,36;;0, 9,9429E+00,2, 1,3652E+00,5, 1,0000E+03
116,730;9,93970;9,95;5,36;;0, 9,9397E+00,2, 1,3652E+00,5, 1,0000E+03
117,738;9,93900;9,95;5,36;;0, 9,9390E+00,2, 1,3652E+00,5, 1,0000E+03
118,744;9,93620;9,95;5,36;;0, 9,9362E+00,2, 1,3652E+00,5, 1,0000E+03
119,750;9,93750;9,95;5,36;;0, 9,9375E+00,2, 1,3652E+00,5, 1,0000E+03
120,750;9,93510;9,95;5,36;;0, 9,9351E+00,2, 1,3652E+00,5, 1,0000E+03
121,751;9,93400;9,95;5,36;;0, 9,9340E+00,2, 1,3652E+00,5, 1,0000E+03
122,759;9,93550;9,95;5,36;;0, 9,9355E+00,2, 1,3652E+00,5, 1,0000E+03
123,760;9,93570;9,95;5,36;;0, 9,9357E+00,2, 1,3652E+00,5, 1,0000E+03
124,761;9,93480;9,95;5,36;;0, 9,9348E+00,2, 1,3652E+00,5, 1,0000E+03
125,768;9,93680;9,95;5,36;;0, 9,9368E+00,2, 1,3652E+00,5, 1,0000E+03
126,776;9,93910;9,95;5,36;;0, 9,9391E+00,2, 1,3652E+00,5, 1,0000E+03
127,778;9,93790;9,95;5,36;;0, 9,9379E+00,2, 1,3652E+00,5, 1,0000E+03
128,788;9,94090;9,94;5,36;;0, 9,9409E+00,2, 1,3652E+00,5, 1,0000E+03
129,790;9,94020;9,94;5,36;;0, 9,9402E+00,2, 1,3652E+00,5, 1,0000E+03
130,799;9,94120;9,94;5,36;;0, 9,9412E+00,2, 1,3652E+00,5, 1,0000E+03
131,802;9,93910;9,95;5,36;;0, 9,9391E+00,2, 1,3652E+00,5, 1,0000E+03
132,810;9,94230;9,94;5,36;;0, 9,9423E+00,2, 1,3652E+00,5, 1,0000E+03
133,819;9,94350;9,94;5,36;;0, 9,9435E+00,2, 1,3652E+00,5, 1,0000E+03
134,819;9,94040;9,94;5,36;;0, 9,9404E+00,2, 1,3652E+00,5, 1,0000E+03
135,829;9,94430;9,94;5,36;;0, 9,9443E+00,2, 1,3652E+00,5, 1,0000E+03
136,833;9,94290;9,94;5,36;;0, 9,9429E+00,2, 1,3652E+00,5, 1,0000E+03
137,842;9,94250;9,94;5,36;;0, 9,9425E+00,2, 1,3652E+00,5, 1,0000E+03
138,846;9,94320;9,94;5,36;;0, 9,9432E+00,2, 1,3652E+00,5, 1,0000E+03
139,852;9,94300;9,94;5,36;;0, 9,9430E+00,2, 1,3652E+00,5, 1,0000E+03
140,853;9,94260;9,94;5,36;;0, 9,9426E+00,2, 1,3652E+00,5, 1,0000E+03
141,853;9,94240;9,94;5,36;;0, 9,9424E+00,2, 1,3652E+00,5, 1,0000E+03
142,863;9,94300;9,94;5,36;;0, 9,9430E+00,2, 1,3652E+00,5, 1,0000E+03
143,871;9,94310;9,94;5,36;;0, 9,9431E+00,2, 1,3652E+00,5, 1,0000E+03
144,881;9,94480;9,94;5,36;;0, 9,9448E+00,2, 1,3652E+00,5, 1,0000E+03
145,889;9,94220;9,94;5,36;;0, 9,9422E+00,2, 1,3652E+00,5, 1,0000E+03
146,890;9,94210;9,94;5,36;;0, 9,9421E+00,2, 1,3652E+00,5, 1,0000E+03
147,895;9,94130;9,94;5,36;;0, 9,9413E+00,2, 1,3652E+00,5, 1,0000E+03
148,906;9,94170;9,94;5,36;;0, 9,9417E+00,2, 1,3652E+00,5, 1,0000E+03
149,912;9,94180;9,94;5,36;;0, 9,9418E+00,2, 1,3652E+00,5, 1,0000E+03
150,921;9,94110;9,94;5,36;;0, 9,9411E+00,2, 1,3652E+00,5, 1,0000E+03
151,928;9,94060;9,94;5,36;;0, 9,9406E+00,2, 1,3652E+00,5, 1,0000E+03
152,936;9,94250;9,94;5,36;;0, 9,9425E+00,2, 1,3652E+00,5, 1,0000E+03
153,938;9,93840;9,95;5,36;;0, 9,9384E+00,2, 1,3652E+00,5, 1,0000E+03
154,943;9,94000;9,95;5,36;;0, 9,9400E+00,2, 1,3652E+00,5, 1,0000E+03
155,949;9,94210;9,94;5,36;;0, 9,9421E+00,2, 1,3652E+00,5, 1,0000E+03
156,956;9,93900;9,95;5,36;;0, 9,9390E+00,2, 1,3652E+00,5, 1,0000E+03
157,964;9,93980;9,95;5,36;;0, 9,9398E+00,2, 1,3652E+00,5, 1,0000E+03
158,965;9,93980;9,95;5,36;;0, 9,9398E+00,2, 1,3652E+00,5, 1,0000E+03
159,972;9,93890;9,95;5,36;;0, 9,9389E+00,2, 1,3652E+00,5, 1,0000E+03
160,980;9,93850;9,95;5,36;;0, 9,9385E+00,2, 1,3652E+00,5, 1,0000E+03
161,980;9,94120;9,94;5,36;;0, 9,9412E+00,2, 1,3652E+00,5, 1,0000E+03
162,982;9,93560;9,95;5,36;;0, 9,9356E+00,2, 1,3652E+00,5, 1,0000E+03
163,983;9,93790;9,95;5,36;;0, 9,9379E+00,2, 1,3652E+00,5, 1,0000E+03
164,983;9,93630;9,95;5,36;;0, 9,9363E+00,2, 1,3652E+00,5, 1,0000E+03
165,991;9,93710;9,95;5,36;;0, 9,9371E+00,2, 1,3652E+00,5, 1,0000E+03
166,992;9,93700;9,95;5,36;;0, 9,9370E+00,2, 1,3652E+00,5, 1,0000E+03
168,001;9,93830;9,95;5,36;;0, 9,9383E+00,2, 1,3652E+00,5, 1,0000E+03
169,010;9,93820;9,95;5,36;;0, 9,9382E+00,2, 1,3652E+00,5, 1,0000E+03
170,020;9,93780;9,95;5,36;;0, 9,9378E+00,2, 1,3652E+00,5, 1,0000E+03
171,026;9,93660;9,95;5,36;;0, 9,9366E+00,2, 1,3652E+00,5, 1,0000E+03
172,032;9,92790;9,96;5,36;;0, 9,9279E+00,2, 1,3652E+00,5, 1,0000E+03
173,041;9,93520;9,95;5,36;;0, 9,9352E+00,2, 1,3652E+00,5, 1,0000E+03
174,050;9,93810;9,95;5,36;;0, 9,9381E+00,2, 1,3652E+00,5, 1,0000E+03
175,060;9,93960;9,95;5,36;;0, 9,9396E+00,2, 1,3652E+00,5, 1,0000E+03
176,060;9,93500;9,95;5,36;;0, 9,9350E+00,2, 1,3652E+00,5, 1,0000E+03
177,070;9,93670;9,95;5,36;;0, 9,9367E+00,2, 1,3652E+00,5, 1,0000E+03
178,076;9,93510;9,95;5,36;;0, 9,9351E+00,2, 1,3652E+00,5, 1,0000E+03
179,085;9,93750;9,95;5,36;;0, 9,9375E+00,2, 1,3652E+00,5, 1,0000E+03
180,094;9,93980;9,95;5,36;;0, 9,9398E+00,2, 1,3652E+00,5, 1,0000E+03
181,094;9,93730;9,95;5,36;;0, 9,9373E+00,2, 1,3652E+00,5, 1,0000E+03
182,104;9,93720;9,95;5,36;;0, 9,9372E+00,2, 1,3652E+00,5, 1,0000E+03
183,115;9,93810;9,95;5,36;;0, 9,9381E+00,2, 1,3652E+00,5, 1,0000E+03
184,119;9,93840;9,95;5,36;;0, 9,9384E+00,2, 1,3652E+00,5, 1,0000E+03
185,122;9,93690;9,95;5,36;;0, 9,9369E+00,2, 1,3652E+00,5, 1,0000E+03
186,130;9,93810;9,95;5,36;;0, 9,9381E+00,2, 1,3652E+00,5, 1,0000E+03
187,130;9,93870;9,95;5,36;;0, 9,9387E+00,2, 1,3652E+00,5, 1,0000E+03
188,131;9,93880;9,95;5,36;;0, 9,9388E+00,2, 1,3652E+00,5, 1,0000E+03
189,141;9,93760;9,95;5,36;;0, 9,9376E+00,2, 1,3652E+00,5, 1,0000E+03
190,143;9,93750;9,95;5,36;;0, 9,9375E+00,2, 1,3652E+00,5, 1,0000E+03
191,149;9,93750;9,95;5,36;;0, 9,9375E+00,2, 1,3652E+00,5, 1,0000E+03
192,158;9,94050;9,94;5,36;;0, 9,9405E+00,2, 1,3652E+00,5, 1,0000E+03
193,162;9,93960;9,95;5,36;;0, 9,9396E+00,2, 1,3652E+00,5, 1,0000E+03
194,172;9,93770;9,95;5,36;;0, 9,9377E+00,2, 1,3652E+00,5, 1,0000E+03
195,179;9,93770;9,95;5,36;;0, 9,9377E+00,2, 1,3652E+00,5, 1,0000E+03
196,188;9,93930;9,95;5,36;;0, 9,9393E+00,2, 1,3652E+00,5, 1,0000E+03
197,190;9,93930;9,95;5,36;;0, 9,9393E+00,2, 1,3652E+00,5, 1,0000E+03
198,196;9,94010;9,95;5,36;;0, 9,9401E+00,2, 1,3652E+00,5, 1,0000E+03
199,197;9,94000;9,95;5,36;;0, 9,9400E+00,2, 1,3652E+00,5, 1,0000E+03
200,206;9,94190;9,94;5,36;;0, 9,9419E+00,2, 1,3652E+00,5, 1,0000E+03
201,213;9,94070;9,94;5,36;;0, 9,9407E+00,2, 1,3652E+00,5, 1,0000E+03
202,221;9,94150;9,94;5,36;;0, 9,9415E+00,2, 1,3652E+00,5, 1,0000E+03
203,229;9,94010;9,95;5,36;;0, 9,9401E+00,2, 1,3652E+00,5, 1,0000E+03
204,238;9,93660;9,95;5,36;;0, 9,9366E+00,2, 1,3652E+00,5, 1,0000E+03
205,238;9,93700;9,95;5,36;;0, 9,9370E+00,2, 1,3652E+00,5, 1,0000E+03
206,238;9,93890;9,95;5,36;;0, 9,9389E+00,2, 1,3652E+00,5, 1,0000E+03
207,247;9,93860;9,95;5,36;;0, 9,9386E+00,2, 1,3652E+00,5, 1,0000E+03
208,248;9,93870;9,95;5,36;;0, 9,9387E+00,2, 1,3652E+00,5, 1,0000E+03
209,251;9,93790;9,95;5,36;;0, 9,9379E+00,2, 1,3652E+00,5, 1,0000E+03
210,259;9,93890;9,95;5,36;;0, 9,9389E+00,2, 1,3652E+00,5, 1,0000E+03
211,269;9,93870;9,95;5,36;211,269;0, 9,9387E+00,2, 1,3652E+00,5, 1,0000E+03
212,271;9,93900;9,95;5,36;;0, 9,9390E+00,2, 1,3652E+00,5, 1,0000E+03
213,275;9,93740;9,95;5,36;;0, 9,9374E+00,2, 1,3652E+00,5, 1,0000E+03
214,285;9,93840;9,95;5,36;;0, 9,9384E+00,2, 1,3652E+00,5, 1,0000E+03
215,294;9,93930;9,95;5,36;;0, 9,9393E+00,2, 1,3652E+00,5, 1,0000E+03
216,295;9,93960;9,95;5,36;;0, 9,9396E+00,2, 1,3652E+00,5, 1,0000E+03
217,301;9,93590;9,95;5,36;;0, 9,9359E+00,2, 1,3652E+00,5, 1,0000E+03
218,308;9,93650;9,95;5,36;;0, 9,9365E+00,2, 1,3652E+00,5, 1,0000E+03
219,313;9,93980;9,95;5,36;;0, 9,9398E+00,2, 1,3652E+00,5, 1,0000E+03
220,321;9,93850;9,95;5,36;;0, 9,9385E+00,2, 1,3652E+00,5, 1,0000E+03
221,329;9,93850;9,95;5,36;;0, 9,9385E+00,2, 1,3652E+00,5, 1,0000E+03
222,329;9,93680;9,95;5,36;;0, 9,9368E+00,2, 1,3652E+00,5, 1,0000E+03
223,336;9,93550;9,95;5,36;;0, 9,9355E+00,2, 1,3652E+00,5, 1,0000E+03
224,343;9,93660;9,95;5,36;;0, 9,9366E+00,2, 1,3652E+00,5, 1,0000E+03
225,347;9,93620;9,95;5,36;;0, 9,9362E+00,2, 1,3652E+00,5, 1,0000E+03
226,348;9,93510;9,95;5,36;;0, 9,9351E+00,2, 1,3652E+00,5, 1,0000E+03
227,349;9,93680;9,95;5,36;;0, 9,9368E+00,2, 1,3652E+00,5, 1,0000E+03
228,359;9,93760;9,95;5,36;;0, 9,9376E+00,2, 1,3652E+00,5, 1,0000E+03
229,366;9,93810;9,95;5,36;;0, 9,9381E+00,2, 1,3652E+00,5, 1,0000E+03
230,373;9,93930;9,95;5,36;;0, 9,9393E+00,2, 1,3652E+00,5, 1,0000E+03
231,381;9,93830;9,95;5,36;;0, 9,9383E+00,2, 1,3652E+00,5, 1,0000E+03
232,382;9,91270;9,97;5,36;;0, 9,9127E+00,2, 1,3652E+00,5, 1,0000E+03
233,391;9,93580;9,95;5,36;;0, 9,9358E+00,2, 1,3652E+00,5, 1,0000E+03
234,401;9,93570;9,95;5,36;;0, 9,9357E+00,2, 1,3652E+00,5, 1,0000E+03
235,410;9,93740;9,95;5,36;;0, 9,9374E+00,2, 1,3652E+00,5, 1,0000E+03
236,411;9,94080;9,94;5,36;;0, 9,9408E+00,2, 1,3652E+00,5, 1,0000E+03
237,413;9,93640;9,95;5,36;;0, 9,9364E+00,2, 1,3652E+00,5, 1,0000E+03
238,421;9,93810;9,95;5,36;;0, 9,9381E+00,2, 1,3652E+00,5, 1,0000E+03
239,430;9,93940;9,95;5,36;;0, 9,9394E+00,2, 1,3652E+00,5, 1,0000E+03
240,437;9,93820;9,95;5,36;;0, 9,9382E+00,2, 1,3652E+00,5, 1,0000E+03
241,438;9,93920;9,95;5,36;;0, 9,9392E+00,2, 1,3652E+00,5, 1,0000E+03
242,448;9,93720;9,95;5,36;;0, 9,9372E+00,2, 1,3652E+00,5, 1,0000E+03
243,457;9,93970;9,95;5,36;;0, 9,9397E+00,2, 1,3652E+00,5, 1,0000E+03
244,458;9,93990;9,95;5,36;;0, 9,9399E+00,2, 1,3652E+00,5, 1,0000E+03
245,458;9,93920;9,95;5,36;;0, 9,9392E+00,2, 1,3652E+00,5, 1,0000E+03
246,462;9,93900;9,95;5,36;;0, 9,9390E+00,2, 1,3652E+00,5, 1,0000E+03
247,468;9,93980;9,95;5,36;;0, 9,9398E+00,2, 1,3652E+00,5, 1,0000E+03
248,475;9,94170;9,94;5,36;;0, 9,9417E+00,2, 1,3652E+00,5, 1,0000E+03
249,483;9,91960;9,97;5,36;;0, 9,9196E+00,2, 1,3652E+00,5, 1,0000E+03
250,485;9,93360;9,95;5,36;;0, 9,9336E+00,2, 1,3652E+00,5, 1,0000E+03
251,492;9,93680;9,95;5,36;;0, 9,9368E+00,2, 1,3652E+00,5, 1,0000E+03
252,500;9,94020;9,94;5,36;;0, 9,9402E+00,2, 1,3652E+00,5, 1,0000E+03
253,508;9,93750;9,95;5,36;;0, 9,9375E+00,2, 1,3652E+00,5, 1,0000E+03
254,511;9,93990;9,95;5,36;;0, 9,9399E+00,2, 1,3652E+00,5, 1,0000E+03
255,520;9,93680;9,95;5,36;;0, 9,9368E+00,2, 1,3652E+00,5, 1,0000E+03
256,520;9,94120;9,94;5,36;;0, 9,9412E+00,2, 1,3652E+00,5, 1,0000E+03
257,530;9,94090;9,94;5,36;;0, 9,9409E+00,2, 1,3652E+00,5, 1,0000E+03
258,531;9,93910;9,95;5,36;;0, 9,9391E+00,2, 1,3652E+00,5, 1,0000E+03
259,537;9,93860;9,95;5,36;;0, 9,9386E+00,2, 1,3652E+00,5, 1,0000E+03
260,544;9,93940;9,95;5,36;;0, 9,9394E+00,2, 1,3652E+00,5, 1,0000E+03
261,552;9,93850;9,95;5,36;;0, 9,9385E+00,2, 1,3652E+00,5, 1,0000E+03
262,556;9,94030;9,94;5,36;;0, 9,9403E+00,2, 1,3652E+00,5, 1,0000E+03
263,565;9,93960;9,95;5,36;;0, 9,9396E+00,2, 1,3652E+00,5, 1,0000E+03
264,574;9,93950;9,95;5,36;;0, 9,9395E+00,2, 1,3652E+00,5, 1,0000E+03
265,576;9,93930;9,95;5,36;;0, 9,9393E+00,2, 1,3652E+00,5, 1,0000E+03
266,576;9,94070;9,94;5,36;;0, 9,9407E+00,2, 1,3652E+00,5, 1,0000E+03
267,586;9,94300;9,94;5,36;;0, 9,9430E+00,2, 1,3652E+00,5, 1,0000E+03
268,588;9,94040;9,94;5,36;;0, 9,9404E+00,2, 1,3652E+00,5, 1,0000E+03
269,595;9,94010;9,95;5,36;;0, 9,9401E+00,2, 1,3652E+00,5, 1,0000E+03
270,597;9,93930;9,95;5,36;;0, 9,9393E+00,2, 1,3652E+00,5, 1,0000E+03
271,598;9,93970;9,95;5,36;;0, 9,9397E+00,2, 1,3652E+00,5, 1,0000E+03
272,606;9,94010;9,95;5,36;;0, 9,9401E+00,2, 1,3652E+00,5, 1,0000E+03
